order_id,order_date,product_name,category,unit_price,quantity,revenue,cost,profit,region,country,is_returned
AMZ-2023-006663,2023-12-10 02:55:00,宠物梳毛器,宠物用品,15.28,1,15.28,5,10.28,北美,CA,0
AMZ-2023-006664,2023-02-06 12:28:00,白板磁吸套装,办公用品,51.05,1,51.05,18,33.05,欧洲,ES,0
AMZ-2023-006665,2023-01-13 17:15:00,记忆棉坐垫,家居厨房,41.95,1,41.95,18,23.95,欧洲,UK,0
AMZ-2023-006666,2023-11-19 08:47:00,狗狗磨牙玩具套装,宠物用品,15.64,1,15.64,6,9.64,其他,BR,0
AMZ-2023-006667,2023-09-08 00:31:00,阻力带套装,运动户外,17.9,1,17.9,7,10.9,亚太,AU,0
AMZ-2023-006668,2023-07-10 05:06:00,便携式充电宝,电子产品,74.13,1,74.13,35,39.13,北美,CA,0
AMZ-2023-006669,2023-01-02 22:47:00,猫抓板沙发款,宠物用品,24.81,1,24.81,10,14.81,亚太,IN,0
AMZ-2023-006670,2023-09-20 19:02:00,LED 护眼台灯,家居厨房,48.37,1,48.37,25,23.37,欧洲,IT,0
AMZ-2023-006671,2023-10-05 12:14:00,无线鼠标,电子产品,34.39,1,34.39,18,16.39,亚太,AU,0
AMZ-2023-006672,2023-01-12 21:26:00,便携式充电宝,电子产品,67.59,1,67.59,35,32.59,欧洲,ES,0
AMZ-2023-006673,2023-03-12 00:21:00,运动水壶 1L,运动户外,23.52,1,23.52,10,13.52,亚太,JP,0
AMZ-2023-006674,2023-07-14 13:39:00,智能手表表带,电子产品,30.25,1,30.25,12,18.25,亚太,JP,0
AMZ-2023-006675,2023-09-24 02:31:00,A4 复印纸 500张,办公用品,12.96,1,12.96,4,8.96,亚太,AU,0
AMZ-2023-006676,2023-01-08 23:04:00,机械键盘,电子产品,111.5,1,111.5,60,51.5,亚太,AU,1
AMZ-2023-006677,2023-10-09 15:42:00,登山背包 40L,运动户外,97.39,1,97.39,42,55.39,欧洲,FR,0
AMZ-2023-006678,2023-08-10 03:58:00,狗狗磨牙玩具套装,宠物用品,17.48,1,17.48,6,11.48,亚太,AU,0
AMZ-2023-006679,2023-06-27 13:42:00,智能手表表带,电子产品,26.03,1,26.03,12,14.03,欧洲,FR,0
AMZ-2023-006680,2023-11-25 15:08:00,收纳盒 6件套,家居厨房,44.21,1,44.21,14,30.21,其他,BR,0
AMZ-2023-006681,2023-06-25 07:21:00,运动水壶 1L,运动户外,25.57,1,25.57,10,15.57,其他,AE,1
AMZ-2023-006682,2023-05-09 23:07:00,LED 护眼台灯,家居厨房,48.95,1,48.95,25,23.95,其他,SA,0
AMZ-2023-006683,2023-03-24 13:44:00,狗狗磨牙玩具套装,宠物用品,17.97,1,17.97,6,11.97,亚太,SG,0
AMZ-2023-006684,2023-09-26 17:11:00,阻力带套装,运动户外,18.23,1,18.23,7,11.23,亚太,SG,0
AMZ-2023-006685,2023-10-28 00:50:00,硅胶厨房 utensils 套装,家居厨房,26.5,1,26.5,10,16.5,北美,MX,0
AMZ-2023-006686,2023-04-11 13:13:00,机械键盘,电子产品,116.03,1,116.03,60,56.03,亚太,IN,0
AMZ-2023-006687,2023-12-16 13:27:00,宠物饮水机,宠物用品,53.83,2,107.65,44,63.65,欧洲,FR,0
AMZ-2023-006688,2023-12-07 05:02:00,宠物梳毛器,宠物用品,13.21,1,13.21,5,8.21,北美,CA,0
AMZ-2023-006689,2023-08-22 04:57:00,LED 护眼台灯,家居厨房,53.87,1,53.87,25,28.87,欧洲,IT,0
AMZ-2023-006690,2023-06-17 17:31:00,白板磁吸套装,办公用品,49.74,1,49.74,18,31.74,欧洲,UK,0
AMZ-2023-006691,2023-06-02 03:47:00,跑步腰包,运动户外,19.0,1,19.0,6,13.0,欧洲,IT,0
AMZ-2023-006692,2023-05-12 16:17:00,可折叠宠物笼,宠物用品,74.83,1,74.83,35,39.83,亚太,AU,0
AMZ-2023-006693,2023-12-07 15:39:00,A4 复印纸 500张,办公用品,12.59,1,12.59,4,8.59,欧洲,FR,0
AMZ-2023-006694,2023-11-01 18:01:00,手机防窥膜 3片装,电子产品,13.57,1,13.57,5,8.57,亚太,SG,0
AMZ-2023-006695,2023-12-19 03:13:00,宠物饮水机,宠物用品,43.16,1,43.16,22,21.16,其他,SA,0
AMZ-2023-006696,2023-12-28 03:30:00,人体工学腕托,办公用品,23.62,1,23.62,9,14.62,欧洲,IT,1
AMZ-2023-006697,2023-04-09 22:05:00,狗狗磨牙玩具套装,宠物用品,16.2,2,32.39,12,20.39,亚太,IN,1
AMZ-2023-006698,2023-03-06 21:01:00,无线鼠标,电子产品,41.72,1,41.72,18,23.72,欧洲,FR,0
AMZ-2023-006699,2023-10-07 08:44:00,记忆棉坐垫,家居厨房,50.57,1,50.57,18,32.57,亚太,AU,0
AMZ-2023-006700,2023-11-10 21:59:00,桌面文件架,办公用品,30.67,1,30.67,12,18.67,其他,AE,0
AMZ-2023-006701,2023-07-15 10:40:00,桌面文件架,办公用品,27.67,1,27.67,12,15.67,欧洲,UK,0
AMZ-2023-006702,2023-09-20 16:03:00,A4 复印纸 500张,办公用品,13.35,1,13.35,4,9.35,北美,US,0
AMZ-2023-006703,2023-09-05 08:44:00,便携式充电宝,电子产品,84.3,2,168.6,70,98.6,欧洲,FR,0
AMZ-2023-006704,2023-05-03 17:11:00,人体工学腕托,办公用品,24.33,1,24.33,9,15.33,亚太,JP,0
AMZ-2023-006705,2023-04-19 00:05:00,登山背包 40L,运动户外,79.81,1,79.81,42,37.81,亚太,SG,0
AMZ-2023-006706,2023-06-07 01:31:00,宠物梳毛器,宠物用品,15.74,1,15.74,5,10.74,其他,SA,0
AMZ-2023-006707,2023-12-08 13:19:00,机械键盘,电子产品,120.39,1,120.39,60,60.39,欧洲,UK,0
AMZ-2023-006708,2023-10-27 05:41:00,猫抓板沙发款,宠物用品,33.24,1,33.24,10,23.24,欧洲,DE,0
AMZ-2023-006709,2023-03-17 03:33:00,手机防窥膜 3片装,电子产品,16.05,1,16.05,5,11.05,欧洲,ES,0
AMZ-2023-006710,2023-10-25 03:14:00,宠物梳毛器,宠物用品,13.12,1,13.12,5,8.12,亚太,AU,0
AMZ-2023-006711,2023-05-07 03:06:00,不锈钢保温杯,家居厨房,35.89,2,71.79,30,41.79,亚太,SG,1
AMZ-2023-006712,2023-07-16 22:56:00,USB-C 集线器,电子产品,54.86,1,54.86,22,32.86,欧洲,DE,0
AMZ-2023-006713,2023-10-07 13:37:00,收纳盒 6件套,家居厨房,35.41,1,35.41,14,21.41,其他,SA,0
AMZ-2023-006714,2023-11-26 14:17:00,USB-C 集线器,电子产品,45.34,1,45.34,22,23.34,亚太,JP,0
AMZ-2023-006715,2023-03-25 23:10:00,可折叠宠物笼,宠物用品,86.32,3,258.96,105,153.96,欧洲,UK,0
AMZ-2023-006716,2023-04-10 06:21:00,可折叠宠物笼,宠物用品,80.56,2,161.12,70,91.12,亚太,IN,0
AMZ-2023-006717,2023-09-04 06:10:00,笔记本散热支架,电子产品,50.65,1,50.65,28,22.65,其他,AE,0
AMZ-2023-006718,2023-09-14 11:08:00,便携式充电宝,电子产品,68.39,1,68.39,35,33.39,北美,CA,0
AMZ-2023-006719,2023-07-08 21:58:00,人体工学腕托,办公用品,26.78,1,26.78,9,17.78,亚太,AU,0
AMZ-2023-006720,2023-04-25 11:41:00,记忆棉坐垫,家居厨房,51.09,1,51.09,18,33.09,亚太,IN,0
AMZ-2023-006721,2023-07-03 19:29:00,桌面文件架,办公用品,30.21,1,30.21,12,18.21,亚太,JP,0
AMZ-2023-006722,2023-10-05 12:22:00,无线鼠标,电子产品,41.68,1,41.68,18,23.68,其他,BR,0
AMZ-2023-006723,2023-01-06 01:33:00,手机防窥膜 3片装,电子产品,17.04,1,17.04,5,12.04,亚太,AU,0
AMZ-2023-006724,2023-09-17 08:45:00,桌面文件架,办公用品,28.35,1,28.35,12,16.35,亚太,IN,0
AMZ-2023-006725,2023-07-21 11:37:00,无线蓝牙耳机,电子产品,170.41,1,170.41,89,81.41,欧洲,UK,0
AMZ-2023-006726,2023-04-04 07:50:00,宠物饮水机,宠物用品,49.22,2,98.44,44,54.44,欧洲,UK,0
AMZ-2023-006727,2023-12-18 18:47:00,瑜伽垫加厚防滑,运动户外,44.02,1,44.02,18,26.02,亚太,IN,0
AMZ-2023-006728,2023-10-26 23:28:00,白板磁吸套装,办公用品,39.92,1,39.92,18,21.92,欧洲,UK,0
AMZ-2023-006729,2023-12-06 16:22:00,LED 护眼台灯,家居厨房,60.32,1,60.32,25,35.32,北美,CA,0
AMZ-2023-006730,2023-05-20 15:12:00,笔记本散热支架,电子产品,61.99,1,61.99,28,33.99,其他,SA,0
AMZ-2023-006731,2023-06-21 19:27:00,收纳盒 6件套,家居厨房,36.56,1,36.56,14,22.56,其他,SA,0
AMZ-2023-006732,2023-06-10 12:04:00,不锈钢保温杯,家居厨房,30.3,1,30.3,15,15.3,其他,BR,0
AMZ-2023-006733,2023-04-12 13:29:00,手机防窥膜 3片装,电子产品,15.62,1,15.62,5,10.62,北美,CA,0
AMZ-2023-006734,2023-02-07 01:35:00,登山背包 40L,运动户外,83.85,2,167.69,84,83.69,欧洲,FR,0
AMZ-2023-006735,2023-09-08 19:35:00,无线鼠标,电子产品,33.21,1,33.21,18,15.21,其他,BR,0
AMZ-2023-006736,2023-10-28 08:56:00,桌面文件架,办公用品,28.33,1,28.33,12,16.33,亚太,AU,0
AMZ-2023-006737,2023-09-22 22:01:00,LED 护眼台灯,家居厨房,48.94,2,97.89,50,47.89,欧洲,ES,0
AMZ-2023-006738,2023-11-25 18:59:00,猫抓板沙发款,宠物用品,26.09,2,52.19,20,32.19,欧洲,ES,0
AMZ-2023-006739,2023-08-20 18:06:00,无线鼠标,电子产品,39.83,2,79.65,36,43.65,亚太,AU,0
AMZ-2023-006740,2023-02-06 04:21:00,登山背包 40L,运动户外,86.34,1,86.34,42,44.34,欧洲,ES,0
AMZ-2023-006741,2023-09-14 20:41:00,USB-C 集线器,电子产品,55.4,1,55.4,22,33.4,欧洲,IT,0
AMZ-2023-006742,2023-09-18 23:29:00,无线鼠标,电子产品,42.24,1,42.24,18,24.24,亚太,SG,0
AMZ-2023-006743,2023-01-23 02:05:00,猫抓板沙发款,宠物用品,31.06,2,62.13,20,42.13,亚太,AU,0
AMZ-2023-006744,2023-07-05 23:39:00,智能手表表带,电子产品,30.59,1,30.59,12,18.59,其他,BR,0
AMZ-2023-006745,2023-11-26 15:29:00,记忆棉坐垫,家居厨房,44.34,1,44.34,18,26.34,欧洲,UK,0
AMZ-2023-006746,2023-05-28 18:20:00,智能手表表带,电子产品,28.53,1,28.53,12,16.53,亚太,IN,0
AMZ-2023-006747,2023-06-17 20:19:00,便携式充电宝,电子产品,86.38,1,86.38,35,51.38,亚太,JP,0
AMZ-2023-006748,2023-03-11 05:16:00,A4 复印纸 500张,办公用品,12.02,1,12.02,4,8.02,欧洲,FR,0
AMZ-2023-006749,2023-10-27 07:07:00,运动水壶 1L,运动户外,22.12,1,22.12,10,12.12,欧洲,FR,0
AMZ-2023-006750,2023-05-23 18:41:00,LED 护眼台灯,家居厨房,55.32,1,55.32,25,30.32,欧洲,UK,0
AMZ-2023-006751,2023-12-14 17:54:00,不锈钢保温杯,家居厨房,30.62,1,30.62,15,15.62,欧洲,ES,0
AMZ-2023-006752,2023-10-25 11:49:00,阻力带套装,运动户外,18.66,2,37.33,14,23.33,亚太,AU,0
AMZ-2023-006753,2023-10-01 04:39:00,桌面文件架,办公用品,28.91,2,57.83,24,33.83,亚太,SG,0
AMZ-2023-006754,2023-07-04 08:42:00,可折叠宠物笼,宠物用品,87.17,1,87.17,35,52.17,欧洲,ES,0
AMZ-2023-006755,2023-08-06 18:59:00,LED 护眼台灯,家居厨房,50.13,1,50.13,25,25.13,欧洲,DE,0
AMZ-2023-006756,2023-11-27 10:03:00,白板磁吸套装,办公用品,50.67,1,50.67,18,32.67,欧洲,IT,0
AMZ-2023-006757,2023-12-25 10:58:00,桌面文件架,办公用品,29.99,2,59.98,24,35.98,北美,US,0
AMZ-2023-006758,2023-03-14 07:31:00,无线蓝牙耳机,电子产品,171.21,1,171.21,89,82.21,其他,AE,0
AMZ-2023-006759,2023-09-26 21:18:00,可折叠宠物笼,宠物用品,70.19,1,70.19,35,35.19,北美,CA,0
AMZ-2023-006760,2023-10-02 20:04:00,无线鼠标,电子产品,42.21,1,42.21,18,24.21,亚太,IN,0
AMZ-2023-006761,2023-05-06 11:55:00,收纳盒 6件套,家居厨房,36.3,1,36.3,14,22.3,欧洲,IT,0
AMZ-2023-006762,2023-06-05 01:43:00,USB-C 集线器,电子产品,41.9,1,41.9,22,19.9,欧洲,IT,0
AMZ-2023-006763,2023-07-18 05:34:00,猫抓板沙发款,宠物用品,26.13,1,26.13,10,16.13,亚太,IN,0
AMZ-2023-006764,2023-08-01 21:58:00,智能手表表带,电子产品,26.58,1,26.58,12,14.58,亚太,JP,0
AMZ-2023-006765,2023-07-17 19:50:00,白板磁吸套装,办公用品,45.33,2,90.66,36,54.66,其他,AE,0
AMZ-2023-006766,2023-10-15 03:34:00,人体工学腕托,办公用品,26.1,1,26.1,9,17.1,亚太,JP,0
AMZ-2023-006767,2023-02-05 10:35:00,宠物饮水机,宠物用品,47.91,1,47.91,22,25.91,欧洲,ES,0
AMZ-2023-006768,2023-05-12 01:32:00,收纳盒 6件套,家居厨房,40.5,1,40.5,14,26.5,其他,AE,0
AMZ-2023-006769,2023-03-04 03:41:00,智能手表表带,电子产品,30.14,1,30.14,12,18.14,北美,CA,0
AMZ-2023-006770,2023-11-26 23:54:00,瑜伽垫加厚防滑,运动户外,33.25,1,33.25,18,15.25,北美,CA,0
AMZ-2023-006771,2023-02-23 02:53:00,白板磁吸套装,办公用品,48.05,1,48.05,18,30.05,其他,BR,0
AMZ-2023-006772,2023-05-22 11:33:00,宠物饮水机,宠物用品,47.73,1,47.73,22,25.73,北美,CA,1
AMZ-2023-006773,2023-01-22 20:44:00,无线蓝牙耳机,电子产品,194.22,1,194.22,89,105.22,其他,AE,1
AMZ-2023-006774,2023-12-04 09:42:00,智能手表表带,电子产品,31.35,1,31.35,12,19.35,亚太,SG,1
AMZ-2023-006775,2023-03-02 04:43:00,桌面文件架,办公用品,30.2,1,30.2,12,18.2,欧洲,FR,0
AMZ-2023-006776,2023-08-05 19:01:00,LED 护眼台灯,家居厨房,49.22,1,49.22,25,24.22,欧洲,DE,0
AMZ-2023-006777,2023-04-10 02:10:00,运动水壶 1L,运动户外,24.35,1,24.35,10,14.35,北美,CA,0
AMZ-2023-006778,2023-06-28 22:38:00,记忆棉坐垫,家居厨房,44.42,1,44.42,18,26.42,北美,MX,0
AMZ-2023-006779,2023-11-28 18:11:00,跑步腰包,运动户外,19.94,1,19.94,6,13.94,北美,MX,0
AMZ-2023-006780,2023-04-18 03:03:00,人体工学腕托,办公用品,22.55,1,22.55,9,13.55,亚太,JP,0
AMZ-2023-006781,2023-12-26 15:37:00,硅胶厨房 utensils 套装,家居厨房,30.34,2,60.69,20,40.69,北美,CA,0
AMZ-2023-006782,2023-11-22 09:02:00,A4 复印纸 500张,办公用品,13.55,1,13.55,4,9.55,欧洲,FR,0
AMZ-2023-006783,2023-01-05 23:03:00,运动水壶 1L,运动户外,25.94,1,25.94,10,15.94,欧洲,IT,0
AMZ-2023-006784,2023-01-27 18:10:00,猫抓板沙发款,宠物用品,26.96,1,26.96,10,16.96,北美,US,0
AMZ-2023-006785,2023-09-14 06:20:00,宠物梳毛器,宠物用品,14.65,1,14.65,5,9.65,亚太,SG,0
AMZ-2023-006786,2023-10-03 05:03:00,防滑衣架 20个装,家居厨房,24.92,1,24.92,8,16.92,欧洲,UK,1
AMZ-2023-006787,2023-03-21 20:15:00,宠物饮水机,宠物用品,44.35,1,44.35,22,22.35,其他,BR,0
AMZ-2023-006788,2023-07-24 22:05:00,便携式充电宝,电子产品,84.68,1,84.68,35,49.68,北美,MX,0
AMZ-2023-006789,2023-03-19 08:02:00,无线鼠标,电子产品,44.51,1,44.51,18,26.51,欧洲,ES,0
AMZ-2023-006790,2023-07-09 10:45:00,机械键盘,电子产品,134.6,1,134.6,60,74.6,其他,BR,0
AMZ-2023-006791,2023-04-17 19:35:00,USB-C 集线器,电子产品,46.7,1,46.7,22,24.7,欧洲,UK,0
AMZ-2023-006792,2023-11-07 08:21:00,记忆棉坐垫,家居厨房,41.47,1,41.47,18,23.47,北美,MX,0
AMZ-2023-006793,2023-11-03 22:56:00,USB-C 集线器,电子产品,43.54,2,87.08,44,43.08,北美,US,0
AMZ-2023-006794,2023-03-07 08:16:00,登山背包 40L,运动户外,78.92,1,78.92,42,36.92,北美,MX,0
AMZ-2023-006795,2023-02-11 21:41:00,防滑衣架 20个装,家居厨房,24.89,2,49.79,16,33.79,欧洲,UK,0
AMZ-2023-006796,2023-04-04 12:29:00,收纳盒 6件套,家居厨房,43.37,1,43.37,14,29.37,亚太,AU,0
AMZ-2023-006797,2023-09-06 20:06:00,登山背包 40L,运动户外,88.8,1,88.8,42,46.8,亚太,JP,0
AMZ-2023-006798,2023-06-02 09:02:00,白板磁吸套装,办公用品,46.3,2,92.6,36,56.6,亚太,SG,0
AMZ-2023-006799,2023-11-17 18:56:00,防滑衣架 20个装,家居厨房,20.59,1,20.59,8,12.59,北美,US,0
AMZ-2023-006800,2023-03-21 19:28:00,手机防窥膜 3片装,电子产品,15.53,1,15.53,5,10.53,其他,AE,0
AMZ-2023-006801,2023-03-14 03:33:00,运动水壶 1L,运动户外,22.96,1,22.96,10,12.96,亚太,SG,0
AMZ-2023-006802,2023-05-17 16:07:00,宠物饮水机,宠物用品,51.67,1,51.67,22,29.67,北美,US,0
AMZ-2023-006803,2023-12-15 17:29:00,猫抓板沙发款,宠物用品,27.39,1,27.39,10,17.39,其他,BR,0
AMZ-2023-006804,2023-05-10 16:12:00,LED 护眼台灯,家居厨房,56.02,1,56.02,25,31.02,北美,CA,0
AMZ-2023-006805,2023-04-13 01:39:00,桌面文件架,办公用品,28.05,1,28.05,12,16.05,欧洲,UK,0
AMZ-2023-006806,2023-08-14 01:11:00,人体工学腕托,办公用品,24.05,1,24.05,9,15.05,其他,AE,0
AMZ-2023-006807,2023-08-08 07:21:00,LED 护眼台灯,家居厨房,47.1,1,47.1,25,22.1,其他,AE,0
AMZ-2023-006808,2023-05-09 10:26:00,阻力带套装,运动户外,18.62,1,18.62,7,11.62,其他,BR,0
AMZ-2023-006809,2023-08-10 23:19:00,A4 复印纸 500张,办公用品,12.54,1,12.54,4,8.54,北美,MX,0
AMZ-2023-006810,2023-04-16 01:53:00,狗狗磨牙玩具套装,宠物用品,18.2,1,18.2,6,12.2,北美,CA,0
AMZ-2023-006811,2023-09-17 20:45:00,人体工学腕托,办公用品,27.13,1,27.13,9,18.13,欧洲,UK,0
AMZ-2023-006812,2023-04-07 16:39:00,跑步腰包,运动户外,17.95,1,17.95,6,11.95,亚太,IN,0
AMZ-2023-006813,2023-10-04 18:32:00,人体工学腕托,办公用品,26.95,3,80.85,27,53.85,北美,US,0
AMZ-2023-006814,2023-01-09 04:50:00,智能手表表带,电子产品,31.06,3,93.19,36,57.19,欧洲,FR,0
AMZ-2023-006815,2023-08-08 01:22:00,LED 护眼台灯,家居厨房,59.96,1,59.96,25,34.96,欧洲,DE,0
AMZ-2023-006816,2023-03-17 14:10:00,LED 护眼台灯,家居厨房,58.76,1,58.76,25,33.76,亚太,SG,0
AMZ-2023-006817,2023-10-01 23:35:00,无线鼠标,电子产品,40.78,3,122.34,54,68.34,欧洲,ES,0
AMZ-2023-006818,2023-12-28 20:37:00,便携式充电宝,电子产品,87.37,1,87.37,35,52.37,欧洲,ES,0
AMZ-2023-006819,2023-12-01 19:08:00,手机防窥膜 3片装,电子产品,14.75,1,14.75,5,9.75,欧洲,IT,0
AMZ-2023-006820,2023-09-03 21:37:00,白板磁吸套装,办公用品,49.06,1,49.06,18,31.06,欧洲,FR,0
AMZ-2023-006821,2023-09-13 19:33:00,瑜伽垫加厚防滑,运动户外,36.15,1,36.15,18,18.15,亚太,IN,1
AMZ-2023-006822,2023-08-06 08:23:00,桌面文件架,办公用品,31.45,1,31.45,12,19.45,欧洲,FR,0
AMZ-2023-006823,2023-05-14 16:22:00,收纳盒 6件套,家居厨房,44.52,1,44.52,14,30.52,北美,CA,0
AMZ-2023-006824,2023-07-12 05:57:00,LED 护眼台灯,家居厨房,48.44,1,48.44,25,23.44,欧洲,IT,0
AMZ-2023-006825,2023-03-04 06:15:00,阻力带套装,运动户外,20.7,1,20.7,7,13.7,亚太,AU,0
AMZ-2023-006826,2023-06-03 15:53:00,机械键盘,电子产品,124.2,1,124.2,60,64.2,亚太,JP,0
AMZ-2023-006827,2023-03-03 06:14:00,硅胶厨房 utensils 套装,家居厨房,26.38,1,26.38,10,16.38,北美,MX,0
AMZ-2023-006828,2023-06-01 21:01:00,猫抓板沙发款,宠物用品,25.39,1,25.39,10,15.39,欧洲,FR,0
AMZ-2023-006829,2023-11-28 05:47:00,机械键盘,电子产品,122.58,2,245.16,120,125.16,北美,US,0
AMZ-2023-006830,2023-10-27 23:25:00,硅胶厨房 utensils 套装,家居厨房,28.93,1,28.93,10,18.93,北美,MX,0
AMZ-2023-006831,2023-04-16 18:35:00,便携式充电宝,电子产品,75.41,1,75.41,35,40.41,其他,AE,0
AMZ-2023-006832,2023-12-09 03:15:00,不锈钢保温杯,家居厨房,33.08,1,33.08,15,18.08,北美,US,1
AMZ-2023-006833,2023-03-03 18:40:00,手机防窥膜 3片装,电子产品,15.31,1,15.31,5,10.31,欧洲,FR,0
AMZ-2023-006834,2023-08-16 06:40:00,防滑衣架 20个装,家居厨房,24.25,2,48.5,16,32.5,其他,AE,0
AMZ-2023-006835,2023-01-03 12:40:00,防滑衣架 20个装,家居厨房,24.22,1,24.22,8,16.22,北美,MX,0
AMZ-2023-006836,2023-11-02 05:56:00,瑜伽垫加厚防滑,运动户外,39.17,1,39.17,18,21.17,北美,MX,0
AMZ-2023-006837,2023-01-16 03:45:00,USB-C 集线器,电子产品,56.32,1,56.32,22,34.32,欧洲,IT,0
AMZ-2023-006838,2023-10-07 12:06:00,白板磁吸套装,办公用品,38.99,1,38.99,18,20.99,欧洲,DE,0
AMZ-2023-006839,2023-11-13 09:09:00,A4 复印纸 500张,办公用品,11.52,1,11.52,4,7.52,亚太,SG,0
AMZ-2023-006840,2023-03-25 10:48:00,不锈钢保温杯,家居厨房,38.71,1,38.71,15,23.71,亚太,SG,0
AMZ-2023-006841,2023-03-25 19:15:00,硅胶厨房 utensils 套装,家居厨房,26.1,1,26.1,10,16.1,亚太,JP,0
AMZ-2023-006842,2023-10-12 23:27:00,收纳盒 6件套,家居厨房,42.39,2,84.79,28,56.79,亚太,SG,0
AMZ-2023-006843,2023-05-16 13:23:00,猫抓板沙发款,宠物用品,27.09,2,54.17,20,34.17,欧洲,FR,0
AMZ-2023-006844,2023-03-26 06:35:00,白板磁吸套装,办公用品,41.62,1,41.62,18,23.62,欧洲,FR,0
AMZ-2023-006845,2023-07-13 11:28:00,阻力带套装,运动户外,18.56,1,18.56,7,11.56,欧洲,ES,0
AMZ-2023-006846,2023-07-28 09:29:00,无线蓝牙耳机,电子产品,189.48,2,378.95,178,200.95,亚太,AU,1
AMZ-2023-006847,2023-11-02 08:38:00,运动水壶 1L,运动户外,21.52,1,21.52,10,11.52,北美,MX,0
AMZ-2023-006848,2023-03-23 07:51:00,记忆棉坐垫,家居厨房,41.89,1,41.89,18,23.89,欧洲,UK,0
AMZ-2023-006849,2023-09-10 11:28:00,人体工学腕托,办公用品,27.07,1,27.07,9,18.07,北美,MX,0
AMZ-2023-006850,2023-11-16 17:59:00,猫抓板沙发款,宠物用品,26.32,2,52.64,20,32.64,欧洲,ES,0
AMZ-2023-006851,2023-04-01 08:54:00,手机防窥膜 3片装,电子产品,12.88,1,12.88,5,7.88,北美,MX,0
AMZ-2023-006852,2023-03-27 03:40:00,记忆棉坐垫,家居厨房,44.48,1,44.48,18,26.48,亚太,JP,0
AMZ-2023-006853,2023-05-09 20:20:00,登山背包 40L,运动户外,78.22,1,78.22,42,36.22,亚太,SG,0
AMZ-2023-006854,2023-11-22 23:09:00,不锈钢保温杯,家居厨房,36.31,1,36.31,15,21.31,其他,AE,0
AMZ-2023-006855,2023-05-05 22:24:00,阻力带套装,运动户外,21.13,2,42.27,14,28.27,欧洲,DE,0
AMZ-2023-006856,2023-07-02 04:18:00,笔记本散热支架,电子产品,56.12,1,56.12,28,28.12,欧洲,UK,0
AMZ-2023-006857,2023-11-21 19:19:00,USB-C 集线器,电子产品,43.54,1,43.54,22,21.54,亚太,SG,0
AMZ-2023-006858,2023-11-12 15:12:00,无线蓝牙耳机,电子产品,226.65,1,226.65,89,137.65,北美,MX,0
AMZ-2023-006859,2023-12-11 19:37:00,可折叠宠物笼,宠物用品,81.46,1,81.46,35,46.46,亚太,JP,1
AMZ-2023-006860,2023-04-22 12:07:00,运动水壶 1L,运动户外,26.72,1,26.72,10,16.72,北美,MX,0
AMZ-2023-006861,2023-05-20 01:09:00,收纳盒 6件套,家居厨房,39.27,1,39.27,14,25.27,欧洲,FR,0
AMZ-2023-006862,2023-07-25 00:47:00,运动水壶 1L,运动户外,28.62,1,28.62,10,18.62,亚太,IN,0
AMZ-2023-006863,2023-06-05 17:43:00,A4 复印纸 500张,办公用品,12.51,1,12.51,4,8.51,欧洲,ES,0
AMZ-2023-006864,2023-08-13 07:41:00,登山背包 40L,运动户外,101.78,1,101.78,42,59.78,欧洲,ES,0
AMZ-2023-006865,2023-09-10 18:10:00,防滑衣架 20个装,家居厨房,22.77,1,22.77,8,14.77,欧洲,FR,0
AMZ-2023-006866,2023-09-03 19:50:00,A4 复印纸 500张,办公用品,13.24,1,13.24,4,9.24,亚太,JP,0
AMZ-2023-006867,2023-08-08 02:18:00,笔记本散热支架,电子产品,55.25,1,55.25,28,27.25,欧洲,DE,0
AMZ-2023-006868,2023-12-07 13:21:00,无线鼠标,电子产品,33.18,1,33.18,18,15.18,亚太,JP,0
AMZ-2023-006869,2023-11-13 18:43:00,记忆棉坐垫,家居厨房,43.12,1,43.12,18,25.12,其他,SA,0
AMZ-2023-006870,2023-04-22 14:56:00,宠物梳毛器,宠物用品,14.0,1,14.0,5,9.0,其他,BR,0
AMZ-2023-006871,2023-11-22 09:29:00,A4 复印纸 500张,办公用品,11.69,2,23.39,8,15.39,其他,AE,0
AMZ-2023-006872,2023-07-04 13:10:00,可折叠宠物笼,宠物用品,90.54,1,90.54,35,55.54,欧洲,IT,0
AMZ-2023-006873,2023-12-18 19:06:00,便携式充电宝,电子产品,76.41,1,76.41,35,41.41,其他,AE,0
AMZ-2023-006874,2023-06-08 22:15:00,机械键盘,电子产品,135.6,1,135.6,60,75.6,亚太,AU,0
AMZ-2023-006875,2023-10-07 08:31:00,桌面文件架,办公用品,30.24,1,30.24,12,18.24,其他,AE,0
AMZ-2023-006876,2023-05-23 04:17:00,宠物饮水机,宠物用品,44.88,1,44.88,22,22.88,欧洲,DE,0
AMZ-2023-006877,2023-04-27 07:13:00,人体工学腕托,办公用品,22.84,1,22.84,9,13.84,欧洲,FR,0
AMZ-2023-006878,2023-11-20 06:49:00,A4 复印纸 500张,办公用品,10.77,1,10.77,4,6.77,欧洲,IT,1
AMZ-2023-006879,2023-07-23 01:47:00,白板磁吸套装,办公用品,39.78,1,39.78,18,21.78,其他,BR,0
AMZ-2023-006880,2023-11-16 16:10:00,机械键盘,电子产品,137.44,1,137.44,60,77.44,欧洲,FR,0
AMZ-2023-006881,2023-03-28 17:02:00,阻力带套装,运动户外,20.9,1,20.9,7,13.9,北美,CA,1
